SMILES,id1,id2,qm,bde,type
FC(F)C(F)(F)F,1,1,0.9315221410359678,1.1307109396816737,C-H
N#CCc1ccccc1,2,2,-0.7004869234981711,-0.6435758381708262,C-H
COc3ccc(C2=Cc1ccccc1C2)cc3,14,14,-0.7666042138049382,-0.8276999377592934,C-H
Cc1ccc(Cl)cc1Cl,0,0,0.002532365839612273,-0.04935715313531971,C-H
c4ccc(c3ccc(Cc2ccc(c1ccccc1)cc2)cc3)cc4,8,8,-0.7858535514891873,-0.7691149969811446,C-H
Cc1cccc(C)c1C(C)C,8,8,-0.2468720963302206,-0.20837342096172226,C-H
FC(C(F)(F)F)C(F)(F)F,1,1,0.9122728033517199,1.206034434967864,C-H
C2=Cc1ccccc1C2,8,8,-0.9072080716724953,-0.5180366793605079,C-H
CN(C)c1ccc3c(c1)Cc2ccccc23,9,9,-0.6937915016949531,-0.7691149969811446,C-H
CC2CCCc1ccccc12,1,1,-0.6368804163676094,-0.7356378879650592,C-H
Cc2c1ccccc1cc3ccccc23,0,0,-0.5749477646878528,-0.42597462956627485,C-H
Cc1ccccc1,4,4,1.7433420346760269,2.034592883115966,C-H
COC3c1ccccc1c2ccccc23,2,2,-1.505611395335012,-1.3549644047626304,C-H
CCC(C)(C)C,1,1,0.5314706882937543,0.737354908742676,C-H
Cc1ccccc1C(C)C,0,0,-0.06525877991795984,-0.13304992567553195,C-H
Cc1ccc(F)cc1,0,0,-0.050194080860721066,-0.040987875881297764,C-H
Cc1ccc(C(C)(C)C)cc1,0,0,-0.06860649081956767,0.00922778764282911,C-H
Cc3ccc(C(c1ccccc1)c2ccccc2)cc3,5,5,-1.1005383762403846,-0.8444384922673361,C-H
c3ccc2Cc1ccccc1Cc2c3,4,4,-1.1415478347850894,-1.07877825537993,C-H
Clc1ccccc1,4,4,0.0033692935650148233,-0.015880044119234327,C-H
Cc2cc1ccccc1cc2C,0,0,-0.11965908206909709,-0.20000414370770153,C-H
C#CC(=O)N(C)C,0,0,3.421382124107282,3.5829091751098927,C-H
CCOC3c1ccccc1c2ccccc23,3,3,-1.5893041678752244,-1.363333682016651,C-H
COc3ccc(C(c1ccccc1)c2ccccc2)cc3,6,6,-1.1298308466294595,-0.7105300562029958,C-H
c1cc2CCc3cccc(c1)c23,3,3,-0.4837226426190211,-0.4343439068202956,C-H
CC1=CCC=C(C)C1,3,3,-1.3733768147214769,-0.7356378879650592,C-H
Cc1ccc(C)cc1,0,0,-0.06525877991795984,-0.015880044119234327,C-H
COC(OC)c1ccc(C)cc1,9,9,-0.047683297684514604,-0.41760535231225293,C-H
C=CCCCCCC,2,2,-0.5690892706100372,-0.4845595703444225,C-H
COc3cccc(C(c1ccccc1)c2ccccc2)c3,7,7,-1.0896583158101574,-0.7691149969811446,C-H
Cc3cc2c1ccccc1ccc2c4ccccc34,0,0,-0.09622510575783756,-0.2920661935019345,C-H
C(=C(c1ccccc1)\c2ccccc2)/C(c3ccccc3)c4ccccc4,14,14,-1.5231868775684574,-1.0201933146017814,C-H
CC3c1ccccc1c2ccccc23,1,1,-1.059528917695681,-1.1541017506661204,C-H
Cc2cc1ccccc1c3ccccc23,0,0,-0.09622510575783756,-0.34228185702606256,C-H
N#CC3c1ccccc1c2ccccc23,2,2,-1.3641706097420536,-1.2043174141902486,C-H
Cc2c1ccccc1c(C=O)c3ccccc23,0,0,-0.8310476486609012,-0.7356378879650592,C-H
C2CCC(C1CCCCC1)CC2,3,3,0.397562252229414,0.26030610526346587,C-H
FC(F)(F)CCl,4,4,0.6427820757722364,1.0553874443954823,C-H
CCCc1ccccc1,2,2,-0.35316191745628983,-0.25858908448585033,C-H
CN(C)C3c1ccccc1c2ccccc23,3,3,-2.0019095364984714,-1.4805035635729487,C-H
CCCCCCCC,3,3,0.49380894065065856,0.8545247902989735,C-H
C=CCCCCCCCCCCCCCC,2,2,-0.6059140905277305,-0.4845595703444225,C-H
C/C=C/CCCCC,3,3,-0.5431445111225713,-0.6100987291547408,C-H
CC1CC(C)N1C4c2ccccc2c3ccccc34,6,6,-2.116568634878562,-1.4386571773028427,C-H
CC1Cc2cccc3cccc1c23,0,0,0.8193738258320843,-0.4092360750582322,C-H
C/1=C/CCCCC=C1,2,2,-0.43518083454569817,-0.5180366793605079,C-H
Cc1ccc(C=O)cc1,0,0,-0.10877902163886988,-0.2167426982157442,C-H
Cc3ccc(C2=Cc1ccccc1C2)cc3,13,13,-0.7724627078827536,-0.8444384922673361,C-H
FC(F)C(F)(F)C(F)(F)F,1,1,0.8838172606880474,1.1809266032058006,C-H
C1CCCCC1,0,0,0.5532308091542087,0.8628940675529944,C-H
O=S(=O)(Cc2ccc1ccccc1c2)c3ccccc3,3,3,0.13225616327694104,-0.015880044119234327,C-H
Oc2ccc(Cc1ccccc1)cc2,5,5,-0.6695205976582922,0.00922778764282911,C-H
CCc1ccc(C(=O)OC)cc1,1,1,-0.3330756520466393,-0.18326558919965882,C-H
C/C(C)=C(C)\C,0,0,-0.511341257557291,-0.4092360750582322,C-H
C2=CC(c1ccccc1)C=C2c3ccccc3,2,2,-1.829502425065634,-1.187578859682206,C-H
N#CCc2ccc1ccccc1c2,2,2,-0.7774842742351653,-0.651945115424847,C-H
CN(c1ccccc1)C4c2ccccc2c3ccccc34,8,8,-2.1400026111898214,-1.3968107910327365,C-H
CC(C)C(C)C,1,1,0.39002990270079463,0.5197537001381246,C-H
O=S(=O)(Cc2c1ccccc1cc3ccccc23)c4ccccc4,3,3,0.025966342150871798,-0.37575896604214676,C-H
C2=Cc1ccccc1CC2,9,9,-1.297216391709884,-0.7356378879650592,C-H
c4ccc(OC3c1ccccc1c2ccccc23)cc4,5,5,-1.397647718758139,-1.2461638004603548,C-H
CCC(C)C3c1ccccc1c2ccccc23,4,4,-1.1482432565883063,-1.1792095824281852,C-H
c2ccc1ccccc1c2,1,1,1.7081910702091376,1.9006844470516266,C-H
CC1C=CC=C1,1,1,-0.7615826474525252,-0.30043547075595645,C-H
CC1=C(C)C(C)C(C)=C1C,4,4,-1.0796151831053316,-1.0201933146017814,C-H
COC(=O)C2=Cc1ccccc1C2,12,12,-0.8703832517548009,-0.8360692150133142,C-H
Cc2ccc(S(=O)(=O)c1ccccc1)cc2,0,0,0.20172116448531704,-0.09957281665944658,C-H
C2=C(N1CCCCC1)Cc3ccccc23,8,8,-1.3223242234719474,-0.559883065630614,C-H
CC(C)SC3c1ccccc1c2ccccc23,4,4,-1.3742137424468794,-1.2461638004603548,C-H
CC(C)C(C)(C)C,1,1,0.33060803419724444,0.5281229773921453,C-H
C1=Cc2ccc3CCCc4ccc(C1)c2c34,13,13,-2.4002871337898815,-0.6352065609168055,C-H
O=S(=O)(c1ccccc1)c2ccc4c(c2)Cc3ccccc34,15,15,-0.7180624057316152,-0.7691149969811446,C-H
C#Cc1ccccc1,0,0,3.281615193965129,3.6666019476501046,C-H
c4ccc(C3c1ccccc1c2ccccc23)cc4,4,4,-1.2595546440667884,-1.2712716322224182,C-H
CCCCCC,1,1,0.5021782179046793,0.737354908742676,C-H
CCc1cccc2ccccc12,1,1,-0.4075622196074282,-0.1748963119456381,C-H
CCCCC#CCCCC,3,3,-0.26946914491607754,-0.5012981248524652,C-H
Oc2ccc(Cc1ccc(O)cc1)cc2,5,5,-0.7381486711412657,0.051074173912935235,C-H
C2=C(N1CCCC1)Cc3ccccc23,7,7,-0.5121781852826935,-0.47619029309040173,C-H
Cc2c1ccccc1c(C)c3ccccc23,0,0,-0.7180624057316152,-0.6184680064087628,C-H
c4ccc(C3c1ccccc1Cc2ccccc23)cc4,4,4,-1.0377687968352254,-0.8528077695213568,C-H
C1=Cc2cccc3cccc(C1)c23,11,11,-2.3408652652863307,-1.2712716322224182,C-H
CCC1CCCCCCC1,2,2,0.17410254954704715,0.3774759868197635,C-H
CCOC(=O)c1cccc(C)c1,10,10,-0.037640164979689944,-0.007510766865213578,C-H
Cc1ccc(Cl)c(Cl)c1,0,0,-0.03512938180348348,-0.07446498489738314,C-H
C1=CC=CCC=C1,4,4,-1.4487003100076685,-1.0536704236178667,C-H
Fc1ccc(F)c(F)c1F,2,2,2.019528184058727,2.160132041926284,C-H
C=Cc1ccccc1,1,1,0.9030665983722965,0.7708320177587613,C-H
Cc3c1ccccc1c(C(=O)c2ccccc2)c4ccccc34,0,0,-0.6251634282119797,-0.5766216201386567,C-H
c2ccc(C1CCCCC1)cc2,4,4,-0.19665643280609252,-0.33391257977204064,C-H
CC1C=CCCC1,1,1,-0.8193306605052715,-0.8109613832512508,C-H
CC(C)C3c1ccccc1c2ccccc23,3,3,-1.116440003023026,-0.995085482839718,C-H
c1ccc3c(c1)CCc2ccccc23,6,6,-0.8477862031689439,-0.5933601746466993,C-H
C1=CCCCC1,2,2,-0.6017294519007201,-0.6352065609168055,C-H
Cc1cccc2c(C)cccc12,0,0,-0.06358492446715475,-0.20000414370770153,C-H
Fc4c(F)c(F)c(C3c1ccccc1c2ccccc23)c(F)c4F,7,7,-0.8938172280660605,-0.9197619875535264,C-H
CC(C)c1ccc(C(C)(C)C)cc1,1,1,-0.4653102326601745,-0.47619029309040173,C-H
C/C=C\C(C)C,3,3,-0.5556984270036036,-0.7858535514891873,C-H
CC1CCCC(C)N1C4c2ccccc2c3ccccc34,8,8,-2.4438073755107914,-1.4386571773028427,C-H
c4ccc(SC3c1ccccc1c2ccccc23)cc4,5,5,-1.3089333798655138,-1.2043174141902486,C-H
C=CCc1ccccc1,2,2,-1.0628766285972902,-0.4008667978042102,C-H
C1=CCC=CC1,2,2,-1.293868680808275,-1.1038860871419935,C-H
CCS(=O)(=O)C3c1ccccc1c2ccccc23,5,5,-0.46112559403316294,-0.651945115424847,C-H
CC(C)OC3c1ccccc1c2ccccc23,4,4,-1.6152489273626904,-1.3800722365246938,C-H
CC(C)CC(C)(C)C,1,1,0.10882218696568151,0.5364922546461661,C-H
CC1CCCCC1,1,1,0.39170375815159975,0.4276916503438904,C-H
Cc1cccc(C=O)c1,0,0,-0.024249321373255077,0.10965911469108405,C-H
CN(C)c3ccc(C(c1ccccc1)c2ccccc2)cc3,7,7,-1.17753572697738,-0.7691149969811446,C-H
O=S(=O)(c1ccc(Br)cc1)C4c2ccccc2c3ccccc34,10,10,-0.3330756520466393,-0.6017294519007201,C-H
CCSC3c1ccccc1c2ccccc23,3,3,-1.3147918739433282,-1.2461638004603548,C-H
C3=C(N1CCCC1)c2ccccc2C3,13,13,-1.6411936868501564,-1.5809348906212037,C-H
C1=CCCCC=C1,2,2,-1.0879844603593536,-0.5180366793605079,C-H
Cc1cccc(Br)c1,0,0,0.001695438114209722,0.042704896658914485,C-H
N#CCc2c1ccccc1cc3ccccc23,2,2,-0.9749992174300662,-0.8779156012834203,C-H
C1=CCCCCC1,2,2,-0.8385799981895207,-0.5347752338685505,C-H
CCCCCC,2,2,0.5272860496667428,0.829416958536909,C-H
CCc1ccc(CC)cc1,1,1,-0.31550016981319406,-0.22511197546976497,C-H
C/1=C/CCCCCC1,2,2,-0.30796782028457464,-0.31717402526399796,C-H
CCc1ccc(C(C)(C)C)cc1,1,1,-0.34144492930066006,-0.22511197546976497,C-H
CCC(C)CC,2,2,0.41346387901205417,0.5281229773921453,C-H
CC(C)(c1ccccc1)C4c2ccccc2c3ccccc34,9,9,-1.012660965073162,-1.2880101867304607,C-H
CC(C)(C)c1ccccc1,0,0,0.8059829822256495,0.7875705722668028,C-H
CC(C)=c1cccc1,0,0,-1.0829628940069405,-0.3924975205501895,C-H
c1cc2Cc3cccc4ccc(c1)c2c34,3,3,-0.606751018253133,-0.6854222244409324,C-H
Cc1ccc(C#N)cc1,0,0,-0.08032347897519743,-0.09957281665944658,C-H
Cc2ccc(C)c3Cc1c(C)ccc(C)c1Cc23,7,7,-1.135689340707274,-0.4929288475984444,C-H
C/C=C/CCCC/C=C/CC,3,3,-0.5490030052003868,-0.6352065609168055,C-H
c6ccc(C(c1ccccc1)(c2ccccc2)C5c3ccccc3c4ccccc45)cc6,17,17,-1.0109871096223582,-1.0034547600937387,C-H
CC(C)CC(C)C,3,3,0.5716432191130554,0.5364922546461661,C-H
COc1ccc3c(c1)Cc2ccccc23,8,8,-0.698813068047366,-0.7691149969811446,C-H
BrC2=Cc1ccccc1C2,9,9,-0.7749734910589589,-0.6937915016949531,C-H
FC(F)(F)C(Cl)Br,4,4,0.36241128776252474,0.6201850271863784,C-H
Cc1cccc2ccccc12,0,0,-0.11212673254047889,-0.34228185702606256,C-H
O=C(O)c1ccccc1,7,7,1.7165603474631597,2.0597007148780295,C-H
C/C=C/c1ccccc1,0,0,-0.7950597564686106,-0.8611770467753777,C-H
CC2CCc1ccccc1C2C,10,10,-0.7866904792145887,-0.7272686107110384,C-H
C=CC1CCCCC1,2,2,-0.6435758381708262,-0.6268372836627836,C-H
Cc1cc(C)cc(C)c1,0,0,-0.05186793631152617,0.01759706489685105,C-H
CCCCCCC,3,3,0.43940863849952017,0.8545247902989735,C-H
CCCCCCCC,2,2,0.49380894065065856,0.829416958536909,C-H
CCC1CCCCCC1,2,2,0.21343815264094682,0.3858452640737843,C-H
CC(C)c1ccccc1,1,1,-0.41090993050903607,-0.5012981248524652,C-H
CSC1=CCc2ccccc12,4,4,-1.2411422341079417,-1.2629023549683973,C-H
CC(C)CCC(C)(C)C,1,1,0.38249755317217643,0.5197537001381246,C-H
N#Cc1ccc3c(c1)Cc2ccccc23,8,8,-0.6979761403219646,-0.7691149969811446,C-H
CCc1ccccc1,1,1,-0.3456295679276704,-0.31717402526399796,C-H
c1cc2cccc3ccc(c1)c23,7,7,2.044636015820792,2.327517587006709,C-H
CCOC(=O)c1ccc(C)cc1,9,9,-0.09957281665944658,0.01759706489685105,C-H
ClC(Cl)C(Cl)Cl,1,1,0.3532050827831014,0.40258381858182696,C-H
Cc3ccc(C(c1ccccc1)c2ccc(C)cc2)cc3,5,5,-1.1063968703182,-0.7440071652190812,C-H
CCCC(C)C,3,3,0.24189369530461927,0.5197537001381246,C-H
c2ccc(C1CCCC1)cc2,4,4,-0.7515395147477005,-0.6100987291547408,C-H
O=S(=O)(c1ccccc1)C4c2ccccc2c3ccccc34,9,9,-0.3548357729070937,-0.6100987291547408,C-H
CC1CC=CCC1C,2,2,-0.5707631260608412,-0.9365005420615691,C-H
COCc1ccc(C)cc1,7,7,-0.0937143225816323,-0.31717402526399796,C-H
C/1=C/CC/C=C\CC1,2,2,-1.590141095600627,-0.8276999377592934,C-H
C(=C(c1ccccc1)\c2ccccc2)/C(/C=C(c3ccccc3)/c4ccccc4)c5ccccc5,14,14,-1.9383030293679098,-1.1792095824281852,C-H
C3=C(N1CCCCC1)c2ccccc2C3,14,14,-0.5314275229669415,-1.4135493455407793,C-H
FC(F)C(F)F,1,1,0.832764669438518,1.1558187714437371,C-H
c1ccc2c(c1)Cc3cccc4cccc2c34,6,6,-1.824480858713221,-1.9408138125441161,C-H
c1ccc4c(c1)Cc3cc2ccccc2cc34,6,6,-0.8193306605052715,-0.9030234330454837,C-H
C3=C(c1ccccc1)c2ccccc2C3,14,14,-1.1415478347850894,-1.1624710279201425,C-H
CC1CCCCCCC1,1,1,-0.4787010762666082,0.4360609275979123,C-H
C1CCCCCC1,0,0,0.4360609275979123,0.40258381858182696,C-H
