SMILES,id1,id2,qm,bde,type
CCC(C)(C)C,0,1,0.029977378604249157,0.036625826928359424,C-C
CCC(=O)C(C)(C)C,2,4,-0.41812803844080887,-0.4620077973799389,C-C
CC(C)C(C)(C)C,1,3,-0.3702592105072114,-0.2824996926289513,C-C
CCCCC(C)=O,2,3,-0.16615184695701504,-0.22266365771195515,C-C
C=Cc1ccc(CC)cc1,6,7,-0.5557509187498988,-1.0071805599570118,C-C
CC(C)(C)CO,1,4,-0.15285495030879356,-0.07639779458152172,C-C
CCc1ccccc1,1,2,0.9953320752651145,0.9607601439797394,C-C
CCc1ccccc1C,0,1,-0.5105414701459469,-0.8542662485024664,C-C
C=CCCc1ccccc1,2,3,-1.4373351665269705,-1.6188378057751909,C-C
C=CCCCCC,2,3,-0.7498856098139297,-0.7611879719649179,C-C
CCc1cc(C)cc(C)c1,0,1,-0.47995860785503736,-0.8143755585578029,C-C
CCC(CC)C(C)C,2,5,-0.2824996926289513,-0.2027183127396234,C-C
CCC(C)CO,2,4,-0.11495879486136334,-0.09634313955385346,C-C
CCC1CCCC1,1,2,-0.1275908466771734,-0.1162884845261852,C-C
CC(C)(C)CC(C)(C)C,1,4,-0.4620077973799389,-0.5218438322969341,C-C
CC(=O)CC(C)=O,1,3,-0.5557509187498988,-0.329038830897726,C-C
CCCC(=O)CC,2,3,-0.08105170840839872,-0.22931210603606636,C-C
