SMILES,id,qm,nmr,type
OCCCCCCN,4,1.0669642001604387,-1.1156104277516272,C
c1c(nc[nH]1)CCN,3,-0.8445894325558531,0.8794086980928244,C
c1cccc(n1)NN,1,-0.4476856172435637,0.498885828235138,C
[C@H]1([C@H]([C@H]2CCCN2[C@@H]1CO)O)O,2,0.3801373048353985,-0.3244407308789919,C
CCCOCCCN,6,0.8863130408819767,-0.876836485130874,C
CC(C)(C)C#C,1,1.0754239617656745,-1.1052610927773532,C
c12c(cccc1)cc[nH]2,5,-0.4187814317590098,0.4443670100670867,C
c12c([N]C=N[C]1N)[nH]cn2,1,-0.5333407034965711,0.591660223897381,C
C(=O)(C)N(C)C,4,0.9733780874025239,-0.9084389187130325,C
c1(noc(n1)N)C,0,-1.5040983476973213,1.4741258400073634,C
c1nncn1N,0,-1.0603133534893532,1.0542385353368127,C
C1COC(=O)C1,0,1.1582591274836032,-1.1985899170989323,C
C(CCCC)Cl,2,1.0387649948096547,-1.0690384203673935,C
c1c(cccc1)N(C)C,0,-0.4168427363911434,0.47393653856501294,C
c1ccc(cc1)F,2,-0.4993254120421876,0.5256832134363836,C
c1(cc([nH]n1)C)N,2,-0.9732483069688066,1.0104386712492595,C
[C@H]12[C@@H]3C[C@@H]4[C@H]1[C@@H]4[C@H]23,2,1.0144431801946032,-1.017846174155359,C
OCCCCCCN,3,1.1066193326849791,-1.1329825257441588,C
OC[C@@H](N)[C@@H](C)CC,6,1.121776405561026,-1.1396356696561922,C
c1n[nH]c(=O)[nH]1,3,-1.1519607708794022,1.2625189016940799,C
c1(ccn(n1)C)N,0,-1.2208725789553814,1.2444075654890998,C
C1=CC(=O)C=CC1=O,2,-1.8437225271408302,1.8507677092496968,C
C1CCN(CC1)C,1,1.2606574919136389,-1.1281774773632458,C
c1ccc(c(c1)N)Br,2,-0.8118078563355663,0.8383809773019519,C
c1c(cccc1)C,0,-0.7443060085271264,0.7936570654488388,C
C1COC(=O)O1,0,0.4435855168746631,-0.40668098201384895,C
c1cccc(n1)Br,3,-0.6387352334951275,0.6580068534646029,C
c1c(cccc1)C,5,-0.7351412667881214,0.7788723011998756,C
C([C@H](CCCC)N)O,0,0.3447120531134756,-0.3813620732374996,C
C1CCN(CC1)C,2,0.6543745768717758,-0.5630298639466331,C
c1cnccn1,0,-1.060665843556238,1.0912004459592202,C
CC(C)(C)C#N,0,1.1291786969656068,-1.0838231846163566,C
C(=C\C#N)/C#N,0,-0.6614708428091974,0.5964652722782942,C
O1C(=O)C=CC1=O,3,-0.9276008433072245,0.9185883233525766,C
C1CCN(CC1)C,6,0.9293168290419233,-0.7430343686777583,C
c1ccc(c(c1)N)Br,4,-1.0492099163824817,1.052575249358804,C
CCCOCCCN,2,0.286551192077483,-0.26437762611757953,C
c1ccccn1,2,-0.9022215584915186,0.9025098922318291,C
[C@H]1(CC(=O)O1)C,2,-1.4936998907242198,1.5031409398459532,C
C([C@H](CCCC)N)O,5,1.3567110351397482,-1.3499489410976915,C
c1ccc(cc1)Cl,1,-0.7696852933428322,0.7881127788554776,C
C1CCC(CC1)Cl,3,0.40058172871471703,-0.4968680439325235,C
OCCCCCCN,5,0.9610409350615553,-0.9928968844852339,C
C1CCC(CC1)Cl,2,0.9106348554970286,-0.9287679695553567,C
C(CCCC)Cl,0,0.7017844908677818,-0.775376040472365,C
C(CCCC)Cl,1,0.9441214118510847,-1.007496839181085,C
OC[C@@H](N)CC(C)C,4,0.8353782262171228,-0.8084569504794198,C
C1CCC(C1)Br,3,0.528535622993901,-0.6199512063051409,C
c12c(c(=N)n(cn1)C)nc[nH]2,1,-0.6205819950505601,0.5818653175824433,C
c1cccc(n1)NN,3,-0.3056321202889877,0.368040664631815,C
c1c(nccn1)C,3,-1.0395164395431498,1.050542344274572,C
C1CC=CC1=O,4,-2.228112945078709,2.280449920235186,C
C1COC(=O)C1,1,0.3882445763737488,-0.34107359065907544,C
c12c(c(=N)n(cn1)C)nc[nH]2,2,-1.1362749629030284,1.2536480431447017,C
c1ccccc1Cl,1,-0.7108194521730701,0.7276800549878414,C
c12c(cccc1)cc[nH]2,4,-0.5992563460040294,0.688315620174977,C
OC[C@@H](N)[C@@H](C)CC,4,0.8218073586420577,-0.9040034894383435,C
c12c([C](N=C[N]1)N)cn[nH]2,7,-0.800704419228695,0.8404138823861845,C
c1(nc(cc(n1)N)N)N,3,0.27033664900078197,-0.2266764772827236,C
C(=C(\C)/C(C)C)\C,1,-1.0403976647103617,1.0096994330368114,C
C1C(=O)O[C]1[CH2],5,0.05390774793351226,8.484438574712823e-05,C
NCCCOC(C)C,6,1.2740521144552612,-1.2002532030769406,C
NCCCOC(C)C,5,0.31439790736138246,-0.28618515338480016,C
[C@H]1([C@@H]([C@H]2CCCN2[C@@H]1CO)O)O,3,1.0539220676857013,-1.023020841642496,C
COCCNC(C)C,6,1.1936843792055263,-1.1863924865935378,C
c1ccc(c(c1)N)Br,1,-0.5218847763228152,0.5946171767471738,C
[C@H]1([C@H]([C@H]2CCCN2[C@@H]1CO)O)O,7,0.39388441744390584,-0.300415488974427,C
OCCNCCCC,1,0.48570807986739717,-0.4915085668922744,C
[C@H]1([C@@H]([C@H]2CCCN2[C@@H]1CO)O)O,5,0.6408037092967112,-0.5609969588624006,C
CC(C)(C)N(=O)=O,1,0.02641352271649751,-0.03428973249309196,C
C(=C(\C)/C(C)C)\C,6,1.3674619821797345,-1.3647337053466546,C
C([C@H](CCCC)N)O,4,1.149446875811483,-1.186762105699762,C
CC(C)(C)NCCO,6,0.44711041754351116,-0.47635418353708725,C
c1cncc(n1)N,1,-0.8248499888103041,0.8699834108841106,C
C(=C(\C)/C(C)C)\C,2,1.2744046045221462,-1.3675058486433351,C
C(CC(C)C)Br,2,1.050397167016853,-1.1122838557956105,C
c12c([nH]cn2)[N]C=N[CH]1,0,-1.1401523536387612,1.2471797087857803,C
C=CC[N]C=S,4,-0.7164592932432269,0.8309885951774708,C
c1c(nccn1)C,0,-1.0333478633726656,1.0680992518202155,C
C1CC(=O)C=CC1,2,-2.0347721433923938,2.0632986953285406,C
c1ccc(c(c1)N)Br,5,-0.4832871139989291,0.5293794044986244,C
C1CCN(C1)C,5,0.8834931203468984,-0.8160341421570134,C
c1ccc(cc1)F,0,-0.658650922274119,0.6864675246438569,C
c1cccc(n1)Cl,4,-1.2397307975337184,1.1909976046397208,C
c12c(cccc1)cc[nH]2,7,-0.6798003262872072,0.6402651363658473,C
c1(c(nc[nH]1)C#N)C#N,1,-0.43957834570521337,0.5201389268430225,C
C1CCC(C1)Br,2,0.8944203124203274,-0.9082541091599204,C
C1COCOC1,0,1.1039756571833437,-1.1165344755171873,C
OC[C@@H](N)CC(C)C,2,0.6623056033766842,-0.6711434525171754,C
c1cc(ccc1)Br,2,-0.8796621942108911,0.6552347101679225,C
c1cccn1C,0,-0.6066586374086104,0.6384170408347267,C
C1C(=O)O[C]1[CH2],0,0.8196924182407488,-0.8252746198126153,C
C1CCC=CC1,0,1.18222845203177,-1.1856532483810895,C
c1cc(ccc1)Br,1,-0.7941833529913261,0.8213784984156446,C
c1ccc(cc1)Cl,2,-0.7455397237612232,0.7677837280131534,C
OC[C@@H](N)CC(C)C,5,1.1408108691728056,-1.1518331001615867,C
C1CCN(CC1)C,0,1.1219526505944684,-1.1680963408354461,C
OCCNCCCC,7,1.3600596907751537,-1.3499489410976915,C
C1(=C(C(=O)OC1)Cl)Cl,2,-1.4126271753407147,1.4534271700588148,C
CC(C)(C)C#N,4,-0.8091641808339304,0.7178851486729033,C
C1CCOCC1,2,0.3801373048353985,-0.3373773995968346,C
CCCOCCCN,0,1.4508258829979903,-1.4129689987088967,C
C1COC(=O)O1,3,-1.2485430492058385,1.2726834271152416,C
N(C)(C)C(CO)(C)C,4,0.3672714173941031,-0.34791154412422065,C
c12c([N]C=N[C]1N)[nH]cn2,5,-1.1801599762301864,1.2808150474521718,C
C1COCOC1,3,-0.06805381520862995,0.13351734173263866,C
c12c(c(=N)n(cn1)C)nc[nH]2,5,-1.104903346950281,1.1789849836874384,C
c1ccccn1,0,-1.1385661483377796,1.161428076141795,C
c1cc(ccc1)Br,5,-0.7686278231421778,0.7348876275592107,C
c1c(cccc1)C,1,-0.9540375983235848,0.935960421345108,C
C(CC(C)C)Br,1,0.8191636831404221,-0.8369176216586737,C
OC[C@@H](N)[C@@H](C)CC,2,0.5324130137296338,-0.5536045767379192,C
c12c([nH]cn2)[N]C=N[CH]1,6,-1.1905584332032884,1.2007925109546589,C
c1ccccn1,0,-1.1385661483377796,1.162167314354243,C
C1CC=CC1=O,1,1.0343588689735945,-1.0723649923234102,C
c1ccc(cc1)N(=O)=O,2,-0.6632332931436214,0.6735308559260141,C
C(=CCBr)(C)C,1,-0.6494861805351141,0.62511075301066,C
c12c([nH]cn2)[N]C=N[CH]1,8,-1.11071943305388,1.080666301431834,C
C(C)(OC)OC,3,0.6460910602999829,-0.6421283526785855,C
C1CCOCC1,0,1.164427703654087,-1.1653241975387656,C
c1ccccc1Cl,2,-0.7696852933428322,0.7884823979617018,C
c1ccc(s1)C,5,1.332565465558139,-1.33257684310516,C
c1cccc(n1)Cl,0,-1.1362749629030284,1.1590255519513386,C
C(=O)(C)N(C)C,0,-1.4616232946377026,1.5328952778969915,C
C(=O)(C)C(Cl)(Cl),0,-1.872979202692269,1.855203138524386,C
[C@H]1([C@@H]([C@H]2CCCN2[C@@H]1CO)O)O,7,0.3459457683475725,-0.2911750113188251,C
C=CC[N]C=S,0,-0.5992563460040294,0.5624603145056791,C
[C@H]1([C@@H]([C@H]2CCCN2[C@@H]1CO)O)O,2,0.3947656426111178,-0.31704834875451027,C
C1=C[C@H]2C[C@@H]1C=C2,2,0.6400987291629412,-0.6792750728541052,C
c12c([C](N=C[N]1)N)cn[nH]2,2,-1.2326809961960223,1.3109390046094338,C
OCCCCNCC,7,1.343140167564683,-1.3366426532736249,C
C=CC[N]C=S,1,-0.8840683200469511,0.8010494475733205,C
c1(nc(cc(n1)N)N)N,4,-1.3791406189866584,1.429771547260474,C
c1[nH]c(c(n1)C#N)N,5,-0.5974938956696055,0.571700792161281,C
OCCCCCCN,1,0.45186903344645596,-0.46877699185949373,C
c1c(cccc1)C,4,-0.6694018693141055,0.7308218173907458,C
n1c(c(nc(n1)N)C)C,4,-1.3481214931007957,1.3874501595978175,C
CC(C)(C)C#C,5,0.37291125846426004,-0.37951397770637935,C
c1ccc(o1)C=O,2,-0.6931949488288298,0.6439613274280881,C
C1CCC(=O)C1,3,-2.471507336262666,2.4495506613327005,C
CC(C)(C)NCCO,1,0.7014320008008974,-0.6809383588321135,C
[C@H]1([C@@H]([C@H]2CCCN2[C@@H]1CO)O)O,1,0.1864440130821985,-0.14147927329807403,C
C1CCOCC1,1,1.1071480677853065,-1.1080332360740337,C
C1CCC(C1)Br,1,1.2017916507438764,-1.1786304853628322,C
c12c([C](N=C[N]1)N)cn[nH]2,1,-0.20481996115993376,0.23165121443513095,C
c1c(nc[nH]1)CCN,1,-0.9549188234907967,0.88532260379241,C
COCCNC(C)C,5,0.7791560605489966,-0.7090294109051434,C
C1CCC(CC1)Cl,1,1.1076768028856336,-1.1481369090993458,C
c1ccc(s1)C,2,-0.660413372608543,0.7038396226363883,C
CC(C)(C)C#C,2,1.0851174386050062,-1.037435986785235,C
C(C)(OC)OC,1,1.2976689489365432,-1.2614251651570254,C
c1c(nccn1)C,4,-0.9928115056809133,1.0135804336521643,C
C1COC(=O)C1,3,-1.6581365069259808,1.6788948248555018,C
C1CCC=CC1,2,1.126006286363644,-1.1394508601030802,C
C1(=C(C(=O)OC1)Cl)Cl,0,-1.3074088903756007,1.142947120830591,C
OCCNCCCC,4,0.6786963914868271,-0.6929509797843959,C
C1CC=CC1=O,2,-1.5377611490848202,1.4451107401687733,C
C1C(=O)O[C]1[CH2],4,-1.189148472935749,1.1200307362446982,C
c1ccc(c(c1)N)Br,3,-0.553432637309005,0.40869876631646346,C
n1c(c(nc(n1)N)C)C,2,-1.3470640229001412,1.3290503408144134,C
