SMILES,id1,id2,qm,bde,type
Oc1ccc2ccc4c(O)ccc3CCc1c2c34,0,0,-1.6282262363759168,-1.7411527198674084,O-H
COc1c(O)cccc1/C=C/C(=O)O,4,4,-0.3567880028805401,-0.24200163507447958,O-H
COc1nc(C)nc(C)c1O,10,10,1.01901105671677,-0.10614106801512092,O-H
O=CCCCc1ccccc1O,11,11,0.5398331791219786,0.929210149919995,O-H
Cc2c(C)c1OCCCc1c(C)c2O,13,13,-1.4872656275988003,-0.897880234671388,O-H
Oc2cc(O)c1ccccc1c2,4,4,-0.24889948688220534,-1.1321225916702828,O-H
CC1=CC(C)(C)Nc2c(O)cccc12,9,9,-2.200446934988349,-0.9681529417710558,O-H
COC2(C)CCc1c(C)c(O)c(C)c(C)c1O2,10,10,-1.5132823405847762,-0.6870621133723812,O-H
Cc1cc(O)c(C)cc1O,4,4,-0.8309683197887584,0.06251342902408315,O-H
O=C(O)/C=C/c1ccccc1O,11,11,0.6536011782809877,1.2103009783186662,O-H
Cc1cc(O)cc(C)c1C(=O)O,4,4,1.377659529517777,0.1796346075235306,O-H
Cc1cc(C)c(O)c(C)c1C,6,6,-0.48540169702024705,0.22648307892331024,O-H
O=c2cc(c1ccccc1)oc3cc(O)cc(O)c23,14,14,1.8590422132978197,0.5544223787217611,O-H
Cc1c(C)c(C)c(O)c(C)c1C,7,7,-0.8660982316737761,-0.35912281357392706,O-H
CCOC(=O)c1cccc(O)c1,10,10,1.542579032174633,1.6085129852167883,O-H
COc2c(O)c1CC=C(O)Oc1c(O)c2OC,4,4,-1.0820222507494675,0.1796346075235306,O-H
COc1cc(C)c(O)c(C)c1,7,7,-1.2614934742289845,-1.2492437701697303,O-H
CC(C)(C)c1ccccc1O,10,10,0.3699161157785492,0.390452728822534,O-H
Cc2c(C)c1OC(C)(C)CCc1c(C)c2O,15,15,0.11548148200045735,-0.8744559989714965,O-H
CSc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,5,5,0.10798514097059919,-0.17172892797481176,O-H
COc1ccc(O)cc1,6,6,-0.3050485510666256,0.5075739073219815,O-H
Oc1cc(Cl)cc(Cl)c1,0,0,0.8580602051933641,2.1941188777140255,O-H
Cc2c(C)c1SCCCc1c(C)c2O,13,13,-1.8140179042531637,-0.8041832918718287,O-H
O=C(c1ccccc1)c2ccc(O)cc2,12,12,1.399854578449311,1.842755342215683,O-H
Cc2c(O)c1ccccc1c3OC(C)(C)Cc23,3,3,-2.923770350830052,-1.7645769555672965,O-H
CC1=CC(C)(C)Nc2ccc(O)cc12,11,11,-1.4747717258823723,-0.49966822777326597,O-H
Cc1cc(C)c(O)c(C(C)(C)C)c1,6,6,-0.5962299545989224,0.4841496716220933,O-H
Cc2c(C)c1OC(C)(C(=O)O)Cc1c(C)c2O,16,16,-1.525335281064152,-0.7339105847721609,O-H
